stamp,x,y,yaw,v,w,collisions,blocked_commands,distance,quality_enabled,top_blocked,all_blocked,reset_sequence,evidence
1789808689.460114,-3.859517078023585,0.11996030596948222,0.46577248399998444,0.5999999999999999,0.375,0,0,0.4607465271176371,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.4852433,-3.8460722386074524,0.12679805057391055,0.47519980587497923,0.5999999999999999,0.375,0,0,0.4758302421176288,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.5098143,-3.8329928132248687,0.1336041396870184,0.4844149898749849,0.5999999999999999,0.375,0,0,0.4905745365176379,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.5350394,-3.8196406867532176,0.14071129378935301,0.4938686374999863,0.5999999999999999,0.375,0,0,0.5057003727176402,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.5605485,-3.8061963782813337,0.14803244785432612,0.5034364204999948,0.5999999999999999,0.375,0,0,0.5210088255176537,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.584889,-3.794176331052681,0.1547245071065603,0.512572173124987,0.5647058823529411,0.375,0,0,0.5347661941764654,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.6097574,-3.7819701409628257,0.16166856121637485,0.5218977237499944,0.5647058823529411,0.375,0,0,0.5488093762941236,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.6347342,-3.769781105573129,0.16875442302312466,0.531260346124981,0.5647058823529411,0.375,0,0,0.5629083841058682,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.660081,-3.757475922742447,0.17606397599455953,0.5407647274999834,0.5647058823529411,0.375,0,0,0.577220864294107,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.6850026,-3.7454512470339107,0.18336104987713805,0.5501051416249896,0.5647058823529411,0.375,0,0,0.5912864290941166,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.7098281,-3.7327756267146515,0.19121588909265322,0.5594251857499943,0.5999999999999999,0.375,0,0,0.6061984996941242,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.7351768,-3.7199267660405315,0.19934643522947235,0.5689284541249793,0.5999999999999999,0.375,0,0,0.6214037290941,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.7600262,-3.7074353553135984,0.20741619844340664,0.5782230346249835,0.5999999999999999,0.375,0,0,0.6362750578941067,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.7848089,-3.694972471106049,0.21560519487822566,0.5844365831249834,0.5999999999999999,0.25,0,0,0.6511875742941062,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.8097847,-3.6825024150005174,0.22391055928474074,0.5906793758749844,0.5999999999999999,0.25,0,0,0.6661702768941086,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.8348324,-3.670041497129237,0.23232280211966708,0.5969438078749933,0.5999999999999999,0.25,0,0,0.68120491369413,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.8597584,-3.6577011135161603,0.24076638031495917,0.603174041624982,0.5999999999999999,0.25,0,0,0.6961574746941028,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.8850868,-3.6452269464847373,0.2494169632152909,0.609499110624981,0.5999999999999999,0.25,0,0,0.7113376402941005,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.9097629,-3.6331058585323754,0.25793535377757537,0.6156720206249846,0.5999999999999999,0.25,0,0,0.7261526242941091,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.9348178,-3.6208562124713084,0.26665840562600557,0.6219379096249897,0.5999999999999999,0.25,0,0,0.7411907578941214,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.959951,-3.608634525570583,0.27547760827553525,0.628217671624981,0.5999999999999999,0.25,0,0,0.7562621866941003,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808689.9851031,-3.5964598724860206,0.2843797077842472,0.6345018773749873,0.5999999999999999,0.25,0,0,0.7713442804941153,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.00986,-3.5845172858244307,0.29322698334668135,0.6406946663749837,0.5999999999999999,0.25,0,0,0.7862069740941068,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
1789808690.0349257,-3.5731970114829017,0.3017229667315377,0.6469606761249909,0.5647058823529411,0.25,0,0,0.8003607843529464,True,False,False,3,synthetic_2d_kinematics_ideal_odometry
