series,seed,mode,event,time_s,source_as_of,reason,route_changed,cumulative_route_changes,update_ms,success,length_m,latent_quality_mean,synthetic_low_quality_exposure_m,normalized_cost_integral,unknown_exposure_m,collision_cells,valid_path,route
dynamic_obstacles,100,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.5681899997398432,True,38.0,0.8997179018672018,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,100,geometric,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.0040710001012485,True,56.48528137423856,0.9013258691747432,0.0,0.0,0.0,0,True,detour
dynamic_obstacles,100,geometric,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.5866599999535538,True,38.0,0.8997179018672018,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,100,geometric,all_routes_blocked,2.1,402.1,stop_no_path,True,3,9.674576000179513,False,,,,,,0,False,no_path
dynamic_obstacles,100,geometric,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.5255399996713095,True,38.0,0.8997179018672018,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,100,linear,initial,0.0,400.0,blocked_or_initial,False,0,1.2483049999900686,True,38.0,0.8997179018672018,0.0,3.03373015873016,0.0,0,True,direct
dynamic_obstacles,100,linear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.887514000372903,True,56.48528137423857,0.9018599913023024,0.0,4.394212962119417,0.0,0,True,detour
dynamic_obstacles,100,linear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.0974479996548325,True,38.0,0.8997179018672018,0.0,3.03373015873016,0.0,0,True,direct
dynamic_obstacles,100,linear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.1005649998878653,False,,,,,,0,False,no_path
dynamic_obstacles,100,linear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,3.27836299993578,True,38.0,0.8997179018672018,0.0,3.03373015873016,0.0,0,True,direct
dynamic_obstacles,100,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.8852740002112114,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,nonlinear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.5516860000607267,True,56.48528137423857,0.9009776776729489,0.0,0.45541053955274,0.0,0,True,detour
dynamic_obstacles,100,nonlinear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.1698400003297138,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,nonlinear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,4.2442980002306285,False,,,,,,0,False,no_path
dynamic_obstacles,100,nonlinear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,1.048090000040247,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,full,initial,0.0,400.0,blocked_or_initial,False,0,0.6692100000691426,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,full,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.6630559998702665,True,56.48528137423856,0.9017782394339952,0.0,0.6294738769760696,0.0,0,True,detour
dynamic_obstacles,100,full,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.8407099999203638,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,full,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.2307189999773982,False,,,,,,0,False,no_path
dynamic_obstacles,100,full,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7059999998091371,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,6.832151999788039,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,no_variance,direct_blocked,0.1,400.1,blocked_or_initial,True,1,3.686573999857501,True,56.48528137423857,0.9007125892595009,0.0,0.45855694121469814,0.0,0,True,detour
dynamic_obstacles,100,no_variance,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.516289000188408,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,no_variance,all_routes_blocked,2.1,402.1,stop_no_path,True,3,0.8585739997215569,False,,,,,,0,False,no_path
dynamic_obstacles,100,no_variance,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.5573329999606358,True,38.0,0.8997179018672018,0.0,0.3015873015873014,0.0,0,True,direct
dynamic_obstacles,100,no_count,initial,0.0,400.0,blocked_or_initial,False,0,0.8685660000082862,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_count,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.7676870002105716,True,56.48528137423856,0.9017782394339952,0.0,0.6294738769760696,0.0,0,True,detour
dynamic_obstacles,100,no_count,obstacle_removed,2.0,402.0,quality_improvement,True,2,4.860215999997308,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_count,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0706370003390475,False,,,,,,0,False,no_path
dynamic_obstacles,100,no_count,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7668339999327145,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_age,initial,0.0,400.0,blocked_or_initial,False,0,0.9141820000877487,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_age,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.5183429997923668,True,56.48528137423856,0.9017782394339952,0.0,0.6294738769760696,0.0,0,True,detour
dynamic_obstacles,100,no_age,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.897979999990639,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,100,no_age,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.082771999790566,False,,,,,,0,False,no_path
dynamic_obstacles,100,no_age,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7209489999695506,True,38.0,0.8997179018672018,0.0,0.44444444444444486,0.0,0,True,direct
dynamic_obstacles,101,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.476107999929809,True,38.0,0.9009235332132979,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,101,geometric,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.187872999911633,True,56.48528137423856,0.900996869559616,0.0,0.0,0.0,0,True,detour
dynamic_obstacles,101,geometric,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.7356749997597944,True,38.0,0.9009235332132979,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,101,geometric,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.6221340001720819,False,,,,,,0,False,no_path
dynamic_obstacles,101,geometric,routes_reopened,4.0,404.0,blocked_or_initial,True,4,10.658154000338982,True,38.0,0.9009235332132979,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,101,linear,initial,0.0,400.0,blocked_or_initial,False,0,1.006073000098695,True,38.0,0.9009235332132979,0.0,2.9841269841269855,0.0,0,True,direct
dynamic_obstacles,101,linear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.6905409997889365,True,56.48528137423856,0.9020996000398159,0.0,4.388941425910107,0.0,0,True,detour
dynamic_obstacles,101,linear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.2513420001596387,True,38.0,0.9009235332132979,0.0,2.9841269841269855,0.0,0,True,direct
dynamic_obstacles,101,linear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,10.559661999650416,False,,,,,,0,False,no_path
dynamic_obstacles,101,linear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.9276480000153242,True,38.0,0.9009235332132979,0.0,2.9841269841269855,0.0,0,True,direct
dynamic_obstacles,101,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.5654819997289451,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,nonlinear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,11.444494999977906,True,56.48528137423856,0.900996869559616,0.0,0.45623239185903586,0.0,0,True,detour
dynamic_obstacles,101,nonlinear,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.5717849999200553,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,nonlinear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,0.9868550000646792,False,,,,,,0,False,no_path
dynamic_obstacles,101,nonlinear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.5805249998047657,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,full,initial,0.0,400.0,blocked_or_initial,False,0,0.7214840002234268,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,full,direct_blocked,0.1,400.1,blocked_or_initial,True,1,10.781255999972927,True,56.48528137423857,0.9012559389076762,0.0,0.6357666802999858,0.0,0,True,detour
dynamic_obstacles,101,full,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.6843280002613028,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,full,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.1055770000893972,False,,,,,,0,False,no_path
dynamic_obstacles,101,full,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7865739999033394,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,0.7019250001576438,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,no_variance,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.484510999693157,True,56.48528137423856,0.900996869559616,0.0,0.45623239185903586,0.0,0,True,detour
dynamic_obstacles,101,no_variance,obstacle_removed,2.0,402.0,quality_improvement,True,2,8.722348999981477,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,no_variance,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.2537060001704958,False,,,,,,0,False,no_path
dynamic_obstacles,101,no_variance,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7225819999803207,True,38.0,0.9009235332132979,0.0,0.2936507936507935,0.0,0,True,direct
dynamic_obstacles,101,no_count,initial,0.0,400.0,blocked_or_initial,False,0,9.976022000046214,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_count,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.5943119999283226,True,56.48528137423857,0.9012559389076762,0.0,0.6357666802999858,0.0,0,True,detour
dynamic_obstacles,101,no_count,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.241281999682542,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_count,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.6798659999039955,False,,,,,,0,False,no_path
dynamic_obstacles,101,no_count,routes_reopened,4.0,404.0,blocked_or_initial,True,4,1.2055980000695854,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_age,initial,0.0,400.0,blocked_or_initial,False,0,2.759741000318172,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_age,direct_blocked,0.1,400.1,blocked_or_initial,True,1,3.173903000060818,True,56.48528137423857,0.9012559389076762,0.0,0.6357666802999858,0.0,0,True,detour
dynamic_obstacles,101,no_age,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.9531850000712438,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,101,no_age,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.052741999956197,False,,,,,,0,False,no_path
dynamic_obstacles,101,no_age,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7427420000567508,True,38.0,0.9009235332132979,0.0,0.4285714285714288,0.0,0,True,direct
dynamic_obstacles,102,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.36444599982132786,True,38.0,0.8990472561589457,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,102,geometric,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.6478560000905418,True,56.48528137423856,0.8995214922017276,0.0,0.0,0.0,0,True,detour
dynamic_obstacles,102,geometric,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.5810470001961221,True,38.0,0.8990472561589457,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,102,geometric,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0551240002314444,False,,,,,,0,False,no_path
dynamic_obstacles,102,geometric,routes_reopened,4.0,404.0,blocked_or_initial,True,4,2.1630649998769513,True,38.0,0.8990472561589457,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,102,linear,initial,0.0,400.0,blocked_or_initial,False,0,5.2776320003431465,True,38.0,0.8990472561589457,0.0,3.0575396825396837,0.0,0,True,direct
dynamic_obstacles,102,linear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.4464450000559737,True,56.48528137423856,0.9001704312092221,0.0,4.502999523874866,0.0,0,True,detour
dynamic_obstacles,102,linear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.2842109999837703,True,38.0,0.8990472561589457,0.0,3.0575396825396837,0.0,0,True,direct
dynamic_obstacles,102,linear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.3915149997956178,False,,,,,,0,False,no_path
dynamic_obstacles,102,linear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,1.260931000160781,True,38.0,0.8990472561589457,0.0,3.0575396825396837,0.0,0,True,direct
dynamic_obstacles,102,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.7234059999063902,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,nonlinear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,9.262007999950583,True,56.48528137423856,0.8995214922017276,0.0,0.4526045602623172,0.0,0,True,detour
dynamic_obstacles,102,nonlinear,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.8299940000142669,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,nonlinear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0507040001357382,False,,,,,,0,False,no_path
dynamic_obstacles,102,nonlinear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.5126849996486271,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,full,initial,0.0,400.0,blocked_or_initial,False,0,0.6171429999994871,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,full,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.929943000050116,True,56.48528137423856,0.8999106795374221,0.0,0.6592357817379743,0.0,0,True,detour
dynamic_obstacles,102,full,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.8585440000388189,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,full,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.409507000062149,False,,,,,,0,False,no_path
dynamic_obstacles,102,full,routes_reopened,4.0,404.0,blocked_or_initial,True,4,2.1399379998001677,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,0.8504840002387937,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,no_variance,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.8161480002163444,True,56.48528137423856,0.8995214922017276,0.0,0.4526045602623172,0.0,0,True,detour
dynamic_obstacles,102,no_variance,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.9127039998020336,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,no_variance,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.8772079997688706,False,,,,,,0,False,no_path
dynamic_obstacles,102,no_variance,routes_reopened,4.0,404.0,blocked_or_initial,True,4,4.000976000043011,True,38.0,0.8990472561589457,0.0,0.3035714285714285,0.0,0,True,direct
dynamic_obstacles,102,no_count,initial,0.0,400.0,blocked_or_initial,False,0,0.7967239998833975,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_count,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.6867729996192793,True,56.48528137423856,0.8999106795374221,0.0,0.6592357817379743,0.0,0,True,detour
dynamic_obstacles,102,no_count,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.0281239997311786,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_count,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0911200001828547,False,,,,,,0,False,no_path
dynamic_obstacles,102,no_count,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.824769000246306,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_age,initial,0.0,400.0,blocked_or_initial,False,0,1.1627980002231197,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_age,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.7681699996501266,True,56.48528137423856,0.8999106795374221,0.0,0.6592357817379743,0.0,0,True,detour
dynamic_obstacles,102,no_age,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.7628509997630317,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,102,no_age,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.1151300000165065,False,,,,,,0,False,no_path
dynamic_obstacles,102,no_age,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.8699919999344274,True,38.0,0.8990472561589457,0.0,0.4464285714285716,0.0,0,True,direct
dynamic_obstacles,103,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.5058599999756552,True,38.0,0.8999272004092669,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,103,geometric,direct_blocked,0.1,400.1,blocked_or_initial,True,1,10.221649999948568,True,56.48528137423856,0.9011689578085811,0.0,0.0,0.0,0,True,detour
dynamic_obstacles,103,geometric,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.39917599997352227,True,38.0,0.8999272004092669,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,103,geometric,all_routes_blocked,2.1,402.1,stop_no_path,True,3,0.991305999832548,False,,,,,,0,False,no_path
dynamic_obstacles,103,geometric,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.3801140001087333,True,38.0,0.8999272004092669,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,103,linear,initial,0.0,400.0,blocked_or_initial,False,0,1.2211859998387808,True,38.0,0.8999272004092669,0.0,3.023809523809525,0.0,0,True,direct
dynamic_obstacles,103,linear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.3543030001746956,True,56.48528137423856,0.9021587731437958,0.0,4.396056081540317,0.0,0,True,detour
dynamic_obstacles,103,linear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.3252669996290933,True,38.0,0.8999272004092669,0.0,3.023809523809525,0.0,0,True,direct
dynamic_obstacles,103,linear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,7.518872000218835,False,,,,,,0,False,no_path
dynamic_obstacles,103,linear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7839419999982056,True,38.0,0.8999272004092669,0.0,3.023809523809525,0.0,0,True,direct
dynamic_obstacles,103,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.6016249999447609,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,nonlinear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.883897999960027,True,56.48528137423856,0.9016783241967313,0.0,0.4347474174051742,0.0,0,True,detour
dynamic_obstacles,103,nonlinear,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.9435209999537619,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,nonlinear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,0.9957229999599804,False,,,,,,0,False,no_path
dynamic_obstacles,103,nonlinear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.5711799999517098,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,full,initial,0.0,400.0,blocked_or_initial,False,0,0.8963589998529642,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,full,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.6376209996451507,True,56.48528137423856,0.9020108984359384,0.0,0.6223592213458575,0.0,0,True,detour
dynamic_obstacles,103,full,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.7957960001476749,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,full,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0400860001027468,False,,,,,,0,False,no_path
dynamic_obstacles,103,full,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7903940004325705,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,0.7099029999153572,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,no_variance,direct_blocked,0.1,400.1,blocked_or_initial,True,1,4.3875850001313665,True,56.48528137423856,0.9016783241967313,0.0,0.43871567137342815,0.0,0,True,detour
dynamic_obstacles,103,no_variance,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.632450000011886,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,no_variance,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.1517490002006525,False,,,,,,0,False,no_path
dynamic_obstacles,103,no_variance,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.6968090001464589,True,38.0,0.8999272004092669,0.0,0.30555555555555536,0.0,0,True,direct
dynamic_obstacles,103,no_count,initial,0.0,400.0,blocked_or_initial,False,0,0.8403470001212554,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_count,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.094407000186038,True,56.48528137423856,0.9020108984359384,0.0,0.6223592213458575,0.0,0,True,detour
dynamic_obstacles,103,no_count,obstacle_removed,2.0,402.0,quality_improvement,True,2,10.82481999992524,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_count,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.6203119998863258,False,,,,,,0,False,no_path
dynamic_obstacles,103,no_count,routes_reopened,4.0,404.0,blocked_or_initial,True,4,10.988848000124563,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_age,initial,0.0,400.0,blocked_or_initial,False,0,0.6399839999176038,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_age,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.7607940003472322,True,56.48528137423856,0.9020108984359384,0.0,0.6223592213458575,0.0,0,True,detour
dynamic_obstacles,103,no_age,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.0462919999554288,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,103,no_age,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.5398809996440832,False,,,,,,0,False,no_path
dynamic_obstacles,103,no_age,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.9198880002259102,True,38.0,0.8999272004092669,0.0,0.44444444444444475,0.0,0,True,direct
dynamic_obstacles,104,geometric,initial,0.0,400.0,blocked_or_initial,False,0,0.5148300001565076,True,38.0,0.899212307575023,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,104,geometric,direct_blocked,0.1,400.1,blocked_or_initial,True,1,10.149735000140936,True,56.48528137423856,0.899512498893872,0.0,0.0,0.0,0,True,detour
dynamic_obstacles,104,geometric,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.40584399994259,True,38.0,0.899212307575023,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,104,geometric,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.0008620001826785,False,,,,,,0,False,no_path
dynamic_obstacles,104,geometric,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.3926290000890731,True,38.0,0.899212307575023,0.0,0.0,0.0,0,True,direct
dynamic_obstacles,104,linear,initial,0.0,400.0,blocked_or_initial,False,0,1.189221999993606,True,38.0,0.899212307575023,0.0,3.039682539682541,0.0,0,True,direct
dynamic_obstacles,104,linear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,2.3259879999386612,True,56.48528137423856,0.9002400352592081,0.0,4.483498676405131,0.0,0,True,detour
dynamic_obstacles,104,linear,obstacle_removed,2.0,402.0,quality_improvement,True,2,1.2682569999924453,True,38.0,0.899212307575023,0.0,3.039682539682541,0.0,0,True,direct
dynamic_obstacles,104,linear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,10.93759700006558,False,,,,,,0,False,no_path
dynamic_obstacles,104,linear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.7939360002637841,True,38.0,0.899212307575023,0.0,3.039682539682541,0.0,0,True,direct
dynamic_obstacles,104,nonlinear,initial,0.0,400.0,blocked_or_initial,False,0,0.6620019998990756,True,38.0,0.899212307575023,0.0,0.31746031746031733,0.0,0,True,direct
dynamic_obstacles,104,nonlinear,direct_blocked,0.1,400.1,blocked_or_initial,True,1,1.916517000154272,True,56.48528137423856,0.8998518751352786,0.0,0.447474031616232,0.0,0,True,detour
dynamic_obstacles,104,nonlinear,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.7488750002266897,True,38.0,0.899212307575023,0.0,0.31746031746031733,0.0,0,True,direct
dynamic_obstacles,104,nonlinear,all_routes_blocked,2.1,402.1,stop_no_path,True,3,0.8495339998262352,False,,,,,,0,False,no_path
dynamic_obstacles,104,nonlinear,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.6193729996084585,True,38.0,0.899212307575023,0.0,0.31746031746031733,0.0,0,True,direct
dynamic_obstacles,104,full,initial,0.0,400.0,blocked_or_initial,False,0,0.7186139996520069,True,38.0,0.899212307575023,0.0,0.4484126984126986,0.0,0,True,direct
dynamic_obstacles,104,full,direct_blocked,0.1,400.1,blocked_or_initial,True,1,4.170706999957474,True,56.48528137423856,0.9000128955377767,0.0,0.6405567865745357,0.0,0,True,detour
dynamic_obstacles,104,full,obstacle_removed,2.0,402.0,quality_improvement,True,2,0.9015269997689757,True,38.0,0.899212307575023,0.0,0.4484126984126986,0.0,0,True,direct
dynamic_obstacles,104,full,all_routes_blocked,2.1,402.1,stop_no_path,True,3,1.1906400000043504,False,,,,,,0,False,no_path
dynamic_obstacles,104,full,routes_reopened,4.0,404.0,blocked_or_initial,True,4,0.6759240000064892,True,38.0,0.899212307575023,0.0,0.4484126984126986,0.0,0,True,direct
dynamic_obstacles,104,no_variance,initial,0.0,400.0,blocked_or_initial,False,0,0.5868260000170267,True,38.0,0.899212307575023,0.0,0.31746031746031733,0.0,0,True,direct
